case,time,production_target,inlet_flow_rate
1,1.7,0.5457224,38.26625073064329
1,1.8,0.5475642,38.32213289237551
1,1.9,0.5489625,38.22885229975608
1,2.0,0.5499028,37.98913674729231
1,2.1,0.5503799,37.610657466821486
1,2.2,0.5503972,37.10424901520984
1,2.3,0.5499672,36.485056214307875
1,2.4,0.5491111,35.77124877172379
1,2.5,0.547858,34.98299381811428
1,2.6,0.5462444,34.14213186417859
1,2.7,0.54431313,33.27089910278974
1,2.8,0.5421124,32.391329602843484
1,2.9,0.5396945,31.52427213342468
1,3.0,0.5371147,30.68902850269571
1,3.1,0.53442985,29.902619333457135
1,3.2,0.53169733,29.17981373709593
1,3.3,0.5289738,28.53274536421467
1,3.4,0.5263142,27.971048675777144
1,3.5,0.5237705,27.50158967325058
1,3.6,0.52139115,27.12926044101346
1,3.7,0.5192203,26.85689229893443
1,3.8,0.5172975,26.68585751875069
1,3.9,0.51565665,26.6154222775696
1,4.0,0.5143267,26.644721879947326
1,4.1,0.51333076,26.77126796451658
1,4.2,0.51268655,26.992390682149736
1,4.3,0.51240635,27.304858815628005
1,4.4,0.5124971,27.705072073240668
1,4.5,0.5129609,28.189543411682042
1,4.6,0.5137951,28.75446324813865
1,4.7,0.51499206,29.395328033539165
1,4.8,0.5165404,30.108452416842052
1,4.9,0.51842445,30.88910704289584
1,5.0,0.52062464,31.7322594664261
1,5.1,0.52311754,32.632172312281604
1,5.2,0.52587634,33.582678518130884
1,5.3,0.52887064,34.57636065258499
1,5.4,0.5320669,35.604948006241905
1,5.5,0.53542805,36.65835471637853
1,5.6,0.53891426,37.72562485786899
1,5.7,0.542483,38.794169624393085
1,5.8,0.54608923,39.84971676175942
1,5.9,0.5496859,40.87660043042787
1,6.0,0.55322444,41.85782021567668
1,6.1,0.5566553,42.7752296908566
1,6.2,0.5599287,43.61004930274037
1,6.3,0.56299555,44.34348218155973
1,6.4,0.56580806,44.956871508043214
1,6.5,0.5683205,45.43246198592334
1,6.6,0.57049054,45.754852304994884
1,6.7,0.5722798,45.91086245681599
1,6.8,0.57365465,45.89052909493681
1,6.9,0.5745874,45.68834158277147
1,7.0,0.5750564,45.30249804292357
1,7.1,0.57504666,44.735892858037914
1,7.2,0.5745505,43.99642391080008
1,7.3,0.5735673,43.09589483108001
1,7.4,0.57210356,42.05010385978532
1,7.5,0.5701728,40.87816284222651
1,7.6,0.56779456,39.60103515071222
1,7.7,0.5649945,38.241730011801984
1,7.8,0.5618029,36.823100673956525
1,7.9,0.55825436,35.36776357814855
1,8.0,0.55438614,33.89645302897895
1,8.1,0.5502376,32.42829566803434
1,8.2,0.5458492,30.980171598557405
1,8.3,0.541261,29.565955655099124
1,8.4,0.5365122,28.197043961403594
1,8.5,0.5316403,26.882091324309098
1,8.6,0.5266804,25.627084899450946
1,8.7,0.52166474,24.435754563579426
1,8.8,0.5166228,23.310276114830785
1,8.9,0.5115806,22.250830345740304
1,9.0,0.50656193,21.257591583003595
1,9.1,0.50158787,20.329456677267594
1,9.2,0.49667764,19.465393774495073
1,9.3,0.49184924,18.664566775496617
1,9.4,0.48712036,17.926748625955685
1,9.5,0.48250905,17.25226536286493
1,9.6,0.4780348,16.642498669528127
1,9.7,0.4737188,16.09921919911023
1,9.8,0.4695851,15.62539987670522
1,9.9,0.4656609,15.223661904852442
1,10.0,0.46197703,14.909774510055183
2,0.0,0.44405586,11.674545093108991
2,0.1,0.43991858,11.506955636932155
2,0.2,0.4359711,11.192763593377151
2,0.3,0.4322172,10.915040676185743
2,0.4,0.42865622,10.669419181431321
2,0.5,0.4252836,10.449733410235313
2,0.6,0.42209175,10.250978206022065
2,0.7,0.41907066,10.068669091814012
2,0.8,0.41620877,9.899139111359071
2,0.9,0.41349375,9.739516863513527
2,1.0,0.41091347,9.587948529385953
2,1.1,0.4084567,9.443400986415478
2,1.2,0.4061135,9.30541259818263
2,1.3,0.40387625,9.174681678567106
2,1.4,0.40173924,9.051814061881032
2,1.5,0.39969957,8.938454104149233
2,1.6,0.39775676,8.836173352270764
2,1.7,0.3959129,8.746900322831348
2,1.8,0.39417207,8.672272080946808
2,1.9,0.39254057,8.61429706062717
2,2.0,0.39102563,8.57401720161552
2,2.1,0.38963562,8.552739781928056
2,2.2,0.38837916,8.551084764031527
2,2.3,0.3872645,8.569156185554155
2,2.4,0.38629916,8.606737532969534
2,2.5,0.38548958,8.663276787510462
2,2.6,0.38484034,8.73748640119783
2,2.7,0.38435414,8.827955401904624
2,2.8,0.38403156,8.932956644940303
2,2.9,0.38387084,9.050442780138487
2,3.0,0.3838682,9.178498125509956
2,3.1,0.38401777,9.315015044251568
2,3.2,0.3843119,9.45801412300232
2,3.3,0.38474175,9.60590625118033
2,3.4,0.3852973,9.757025956854143
2,3.5,0.38596842,9.910558262455968
2,3.6,0.3867451,10.065891313039288
2,3.7,0.38761833,10.2232049414205
2,3.8,0.38858035,10.382997156648594
2,3.9,0.38962546,10.546612314464804
2,4.0,0.39075077,10.716270763772913
2,4.1,0.39195603,10.894335866475586
2,4.2,0.3932449,11.084598334427247
2,4.3,0.39462408,11.290506623586356
2,4.4,0.39610428,11.516762956456038
2,4.5,0.3977001,11.768474255275308
2,4.6,0.3994293,12.05061808118353
2,4.7,0.4013127,12.36859341092047
2,4.8,0.4033739,12.728106464593445
2,4.9,0.40563846,13.134702376835262
2,5.0,0.4081328,13.59348625039436
2,5.1,0.4108836,14.109536093690453
2,5.2,0.41391668,14.687424375093267
2,5.3,0.41725603,15.331284970044054
2,5.4,0.4209226,16.044519751556145
2,5.5,0.42493325,16.829829736910398
2,5.6,0.42930007,17.689418960444037
2,5.7,0.43402892,18.62412168723868
2,5.8,0.43911922,19.634297811068638
2,5.9,0.44456312,20.7190835374161
2,6.0,0.4503454,21.876731209797715
2,6.1,0.45644295,23.10398046824187
2,6.2,0.46282572,24.397083062149687
2,6.3,0.4694559,25.749830517731283
2,6.4,0.4762899,27.15581074959294
2,6.5,0.48327842,28.60664262031223
2,6.6,0.49036798,30.092810029118656
2,6.7,0.49750185,31.603244573519284
2,6.8,0.50462204,33.12618666132413
2,6.9,0.51167035,34.64869617506695
2,7.0,0.51859,36.15730196834504
2,7.1,0.5253273,37.6385247899729
2,7.2,0.5318333,39.07938214213582
2,7.3,0.53806454,40.46725247515398
2,7.4,0.5439843,41.79101549159707
2,7.5,0.5495639,43.04210836730622
2,7.6,0.5547827,44.21368073782233
2,7.7,0.5596284,45.3015139092477
2,7.8,0.5640974,46.304829791362785
2,7.9,0.5681939,47.22503975706813
2,8.0,0.57192963,48.06657190635328
2,8.1,0.5753226,48.83574623152343
2,8.2,0.57839644,49.541164475172636
2,8.3,0.5811783,50.19149445385991
2,8.4,0.58369815,50.79662625229899
2,8.5,0.58598703,51.365816983261304
2,8.6,0.5880756,51.907289051814246
2,8.7,0.5899926,52.42743237120314
2,8.8,0.5917641,52.931242346649
2,8.9,0.59341216,53.42101521554713
2,9.0,0.5949542,53.896739220175576
2,9.1,0.59640217,54.35547383890156
2,9.2,0.59776294,54.7927696211161
2,9.3,0.5990378,55.20141799770581
2,9.4,0.60022336,55.57329376947854
2,9.5,0.60131115,55.897737771285726
2,9.6,0.6022896,56.16508541764477
2,9.7,0.60314435,56.36491954867331
2,9.8,0.6038591,56.48708096303053
2,9.9,0.6044172,56.52240697502379
2,10.0,0.6048023,56.46817622389563
3,0.0,0.711022,119.52802086601784
3,0.1,0.7101269,119.5142281799969
3,0.2,0.70909566,117.52405297893341
3,0.3,0.707974,115.5269120270017
3,0.4,0.706805,113.52827200400483
3,0.5,0.70562714,111.52906708498266
3,0.6,0.7044736,109.52958719454203
3,0.7,0.7033715,107.5299520859365
3,0.8,0.7023411,105.53022051893876
3,0.9,0.70139503,103.5304248726486
3,1.0,0.70053816,101.53058454270777
3,1.1,0.69976735,99.5307118978784
3,1.2,0.69907176,97.53081521573195
3,1.3,0.69843286,95.53090025010819
3,1.4,0.6978251,93.53097112376558
3,1.5,0.69721663,91.5310308643796
3,1.6,0.69657016,89.53108174098962
3,1.7,0.695844,87.5311254832425
3,1.8,0.6949933,85.53116342886567
3,1.9,0.6939713,83.53119662557704
3,2.0,0.69273055,81.53122590315252
3,2.1,0.6912242,79.53125192540703
3,2.2,0.68940747,77.53127522832987
3,2.3,0.68723863,75.5312962484798
3,2.4,0.68468046,73.5313153444101
3,2.5,0.68170047,71.53133281302487
3,2.6,0.6782727,69.53134890220647
3,2.7,0.6743776,67.53136382065945
3,2.8,0.67000264,65.53137774566963
3,2.9,0.6651428,63.53139082928285
3,3.0,0.6598003,61.53140320328256
3,3.1,0.6539844,59.531414983255694
3,3.2,0.6477116,57.531426271967774
3,3.3,0.6410042,55.53143716222213
3,3.4,0.6338904,53.531447739349
3,3.5,0.6264033,51.531458083443226
3,3.6,0.61858004,49.53146827146237
3,3.7,0.6104609,47.53147837929265
3,3.8,0.60208803,45.53148848389707
3,3.9,0.593505,43.531498665678214
3,4.0,0.58475596,41.531509011219455
3,4.1,0.5758838,39.531519616626284
3,4.2,0.5669303,37.53153059177902
3,4.3,0.55793524,35.5315420659443
3,4.4,0.5489353,33.53155419542605
3,4.5,0.5399638,31.5315671743146
3,4.6,0.5310504,29.53158125002401
3,4.7,0.52222055,27.53159674641408
3,4.8,0.5134954,25.531614099282184
3,4.9,0.5048917,23.531633912725
3,5.0,0.4964219,21.53165705215357
3,5.1,0.48809394,19.531684804784543
3,5.2,0.4799121,17.531719171515906
3,5.3,0.47187653,15.531763432491244
3,5.4,0.46398434,13.531823332454126
3,5.5,0.45622975,11.531909826083426
3,5.6,0.44860452,9.53204633750341
3,5.7,0.44109878,7.532291892460114
3,5.8,0.43370175,5.532839569129336
3,5.9,0.42640185,3.5347443245790986
3,6.0,0.4191879,2.4069523871672125
3,6.1,0.41204968,4.3863627935359
3,6.2,0.40497828,5.652167904653097
3,6.3,0.39796704,4.669251272227981
3,6.4,0.39101183,4.103423434508243
3,6.5,0.38411152,3.5995888720721796
3,6.6,0.37726855,3.1284792955501595
3,6.7,0.3704889,2.693406612156
3,6.8,0.36378247,2.2962693595257995
3,6.9,0.35716265,1.9385244901748944
3,7.0,0.35064703,1.6222371590244615
3,7.1,0.3442561,1.3485103545031376
3,7.2,0.33801368,1.1187627785679635
3,7.3,0.33194596,0.933696393114143
3,7.4,0.3260812,0.7937430558169322
3,7.5,0.3204488,0.6985732978397988
3,7.6,0.31507888,0.6474259393745254
3,7.7,0.31000102,0.6386489508522136
3,7.8,0.30524397,0.6705534433755778
3,7.9,0.30083442,0.740807063833597
3,8.0,0.29679665,0.8468788167159508
3,8.1,0.29315147,0.9855050457604453
3,8.2,0.28991613,1.1533948075289728
3,8.3,0.2871033,1.34665506595443
3,8.4,0.28472066,1.5612204145184525
3,8.5,0.28277144,1.7935041970933157
3,8.6,0.2812534,2.039296504669641
3,8.7,0.28015906,2.294579225528361
3,8.8,0.27947623,2.5557193341263846
3,8.9,0.2791879,2.8189936821360715
3,9.0,0.27927268,3.080926747419838
3,9.1,0.27970526,3.338287540943971
3,9.2,0.2804572,3.588289861388745
3,9.3,0.281497,3.8280842154997776
3,9.4,0.28279144,4.055618045530641
3,9.5,0.2843057,4.268806072854943
3,9.6,0.28600436,4.466131304906334
3,9.7,0.28785202,4.646413642238774
3,9.8,0.2898142,4.809026411364793
3,9.9,0.29185745,4.9537355392430396
3,10.0,0.29395068,5.081186576418028
4,0.0,0.46565053,17.629712662016825
4,0.1,0.46439132,17.519159407191623
4,0.2,0.46296152,17.147352264669134
4,0.3,0.46136227,16.747270144510093
4,0.4,0.45960122,16.335683050079343
4,0.5,0.45769262,15.920070153456846
4,0.6,0.45565668,15.509560213106907
4,0.7,0.4535191,15.11339938672689
4,0.8,0.45130962,14.739768115534991
4,0.9,0.44906166,14.396617364525984
4,1.0,0.4468107,14.09040326517963
4,1.1,0.4445941,13.827248119345228
4,1.2,0.44244894,13.611067483633903
4,1.3,0.44041187,13.445290223147401
4,1.4,0.43851778,13.331805670021579
4,1.5,0.43679896,13.271351916981226
4,1.6,0.4352847,13.26392678049324
4,1.7,0.4340002,13.308178766676527
4,1.8,0.43296674,13.402540453164235
4,1.9,0.432201,13.544506154789994
4,2.0,0.43171495,13.731132889951802
4,2.1,0.4315162,13.959474488873717
4,2.2,0.43160734,14.225686355806337
4,2.3,0.43198687,14.526419071449137
4,2.4,0.4326489,14.857763657352432
4,2.5,0.43358377,15.216014238081927
4,2.6,0.43477792,15.597007838469906
4,2.7,0.4362146,15.996830336526681
4,2.8,0.43787387,16.411185399763873
4,2.9,0.43973312,16.83580113938072
4,3.0,0.44176698,17.265869011369105
4,3.1,0.4439481,17.69679892858458
4,3.2,0.4462473,18.123659957266522
4,3.3,0.4486336,18.541027422539457
4,3.4,0.45107493,18.94362138707114
4,3.5,0.4535385,19.326063085024938
4,3.6,0.45599124,19.68296567610293
4,3.7,0.45839992,20.0087205921045
4,3.8,0.46073252,20.29878301928312
4,3.9,0.46295807,20.548428532590258
4,4.0,0.46504802,20.754287922887887
4,4.1,0.4669758,20.912874658805837
4,4.2,0.4687191,21.023325053708305
4,4.3,0.47025877,21.08443648683478
4,4.4,0.47158068,21.097556652204325
4,4.5,0.47267526,21.064613093266114
4,4.6,0.47353852,20.989567104332945
4,4.7,0.47417185,20.877345762613306
4,4.8,0.474582,20.73396410572182
4,4.9,0.4747811,20.56653580257068
4,5.0,0.47478622,20.382731717783166
4,5.1,0.47461882,20.19051715147619
4,5.2,0.4743041,19.997881430985387
4,5.3,0.47387004,19.812348393105523
4,5.4,0.47334668,19.641007786038717
4,5.5,0.47276485,19.489802031462094
4,5.6,0.4721554,19.363816478415963
4,5.7,0.47154793,19.26665048711635
4,5.8,0.4709699,19.20062625064064
4,5.9,0.47044578,19.166737573134082
4,6.0,0.46999645,19.164805764629598
4,6.1,0.46963844,19.193262550897632
4,6.2,0.46938366,19.24955416064548
4,6.3,0.4692389,19.329946680796706
4,6.4,0.4692072,19.431318208133796
4,6.5,0.46928582,19.547938622735888
4,6.6,0.46946892,19.675946085655937
4,6.7,0.4697466,19.81008779661899
4,6.8,0.47010657,19.946187013579674
4,6.9,0.47053418,20.07977194082986
4,7.0,0.47101393,20.207561118296567
4,7.1,0.47152978,20.326477073818367
4,7.2,0.472066,20.434241501895734
4,7.3,0.47260812,20.52964650833209
4,7.4,0.47314364,20.612424702335698
4,7.5,0.47366163,20.682236582031788
4,7.6,0.47415414,20.740479510838757
4,7.7,0.4746156,20.788451936453317
4,7.8,0.47504324,20.828267243983973
4,7.9,0.47543642,20.861829596012573
4,8.0,0.47579718,20.89196404785606
4,8.1,0.47612914,20.920779161980917
4,8.2,0.47643718,20.950290855193806
4,8.3,0.4767274,20.982674548173218
4,8.4,0.47700623,21.019335761505154
4,8.5,0.47727972,21.060973961233238
4,8.6,0.47755405,21.108728400266923
4,8.7,0.47783402,21.162156427795765
4,8.8,0.47812358,21.22111689831611
4,8.9,0.4784256,21.28507756068559
4,9.0,0.47874135,21.352770941958383
4,9.1,0.4790713,21.423499964822796
4,9.2,0.4794147,21.495998908908387
4,9.3,0.47976997,21.569211627878573
4,9.4,0.48013523,21.642524524469195
4,9.5,0.48050845,21.715467567832196
4,9.6,0.48088822,21.788362050823096
4,9.7,0.48127323,21.861130057984305
4,9.8,0.48166385,21.935438087237777
4,9.9,0.48206142,22.0130226935954
4,10.0,0.4824689,22.093792048122157
5,0.0,0.3470658,9.574688050676702
5,0.1,0.35059613,9.370485412839777
5,0.2,0.35488468,10.247722668336438
5,0.3,0.3599118,11.210265269860313
5,0.4,0.36564893,12.22867201116972
5,0.5,0.37205982,13.306692861225814
5,0.6,0.37910122,14.445264476553827
5,0.7,0.38672376,15.645314584062415
5,0.8,0.39487246,16.90770884857127
5,0.9,0.40348852,18.23415514020097
5,1.0,0.41250977,19.62722994489242
5,1.1,0.42187214,21.088989054001008
5,1.2,0.4315104,22.58974667004799
5,1.3,0.44135946,23.995522704200273
5,1.4,0.45135522,25.619206003001004
5,1.5,0.46143538,27.575050546315108
5,1.6,0.47154015,29.562746615051775
5,1.7,0.48161298,31.557229337449595
5,1.8,0.49160078,33.55402968639334
5,1.9,0.5014546,35.551848623934376
5,2.0,0.5111292,37.55018366928533
5,2.1,0.5205838,39.548798295381296
5,2.2,0.52978146,41.5475615475145
5,2.3,0.5386889,43.546387897987145
5,2.4,0.5472765,45.54520954314302
5,2.5,0.5555179,47.54395937414796
5,2.6,0.5633896,49.54255479997536
5,2.7,0.57087034,51.54087369862866
5,2.8,0.57794136,53.5387061763734
5,2.9,0.58458585,55.53563664872884
5,3.0,0.5907884,57.53069611751873
5,3.1,0.5965352,59.52105100112756
5,3.2,0.6018142,61.494740200495905
5,3.3,0.6066146,63.34936046714593
5,3.4,0.610927,64.31231835315542
5,3.5,0.61474407,65.25852189773302
5,3.6,0.61806,66.15178459588509
5,3.7,0.6208714,66.83475403111183
5,3.8,0.6231772,67.28352863202794
5,3.9,0.6249786,67.49542445344615
5,4.0,0.6262801,67.47056546146787
5,4.1,0.62708914,67.21223480905779
5,4.2,0.6274161,66.72785364303228
5,4.3,0.6272749,66.02977035168577
5,4.4,0.6266827,65.13381485616227
5,4.5,0.62566,64.05934295736338
5,4.6,0.6242307,62.82848506248664
5,4.7,0.6224213,61.464828982258645
5,4.8,0.6202615,59.99434123962458
5,4.9,0.61778355,58.44357877250616
5,5.0,0.61502165,56.83863383776369
5,5.1,0.6120121,55.20436748811065
5,5.2,0.60879266,53.56358064558601
5,5.3,0.6054023,51.93740795226903
5,5.4,0.6018803,50.3454386625838
5,5.5,0.5982666,48.806000332472195
5,5.6,0.5946008,47.33478857904955
5,5.7,0.59092176,45.944598303233086
5,5.8,0.5872675,44.64588010066194
5,5.9,0.58367443,43.446513131564
5,6.0,0.5801772,42.35239514691772
5,6.1,0.57680786,41.36699465935633
5,6.2,0.5735961,40.49252667575615
5,6.3,0.5705681,39.72867334211809
5,6.4,0.5677468,39.07415309051291
5,6.5,0.56515115,38.52578422558148
5,6.6,0.5627956,38.07870688171966
5,6.7,0.56069016,37.72718830666158
5,6.8,0.55884033,37.464512648726306
5,6.9,0.5572459,37.28160447481711
5,7.0,0.5559019,37.16946761869069
5,7.1,0.5547978,37.11726612917671
5,7.2,0.55391806,37.113704651770654
5,7.3,0.55324155,37.14574061272528
5,7.4,0.5527423,37.20002421308543
5,7.5,0.5523896,37.2622308187269
5,7.6,0.55214846,37.317430019905885
5,7.7,0.5519799,37.34999895225246
5,7.8,0.5518422,37.34484738427809
5,7.9,0.55169064,37.28589050374006
5,8.0,0.55147904,37.15829708187797
5,8.1,0.55116034,36.94786706605294
5,8.2,0.5506879,36.64217686393487
5,8.3,0.55001587,36.22998765832206
5,8.4,0.54910076,35.70300584377155
5,8.5,0.54790187,35.05513996110453
5,8.6,0.5463829,34.284195329141966
5,8.7,0.54451257,33.39118648658088
5,8.8,0.5422654,32.38068149791498
5,8.9,0.53962255,31.261032331413112
5,9.0,0.53657264,30.044296391886604
5,9.1,0.53311193,28.74548978602448
5,9.2,0.5292451,27.382730902037327
5,9.3,0.5249851,25.975957334121723
5,9.4,0.5203534,24.546498529207863
5,9.5,0.5153794,23.1159360221484
5,9.6,0.5101007,21.706173510211617
5,9.7,0.504562,20.33784309938327
5,9.8,0.4988143,19.028848462738154
5,9.9,0.4929144,17.793020226466773
5,10.0,0.48692313,16.696191378678275
6,0.0,0.38327926,8.067892008793327
6,0.1,0.3818197,7.826107327080938
6,0.2,0.38054934,7.870843155455527
6,0.3,0.37948188,7.946674091639982
6,0.4,0.37862715,8.047635069653637
6,0.5,0.37799135,8.171506114313773
6,0.6,0.37757668,8.31517436292764
6,0.7,0.37738168,8.475587625077479
6,0.8,0.37740073,8.649056480308046
6,0.9,0.37762523,8.832650104409137
6,1.0,0.37804323,9.022927088963188
6,1.1,0.37864023,9.216893963876643
6,1.2,0.37939972,9.41182918663517
6,1.3,0.38030392,9.60547913104472
6,1.4,0.3813343,9.795915073027004
6,1.5,0.38247254,9.981953584571183
6,1.6,0.3837012,10.162982299735113
6,1.7,0.38500434,10.338979572817443
6,1.8,0.38636863,10.5110088239608
6,1.9,0.3877833,10.680308053439214
6,2.0,0.3892412,10.849282652491011
6,2.1,0.39073867,11.020568788829316
6,2.2,0.3922761,11.197656544110448
6,2.3,0.39385805,11.38457310747299
6,2.4,0.39549267,11.58528496855742
6,2.5,0.39719173,11.804217612253778
6,2.6,0.39897022,12.04590304028388
6,2.7,0.400846,12.315008554363953
6,2.8,0.4028386,12.615560888627478
6,2.9,0.4049692,12.951935157255125
6,3.0,0.40725937,13.327752991321551
6,3.1,0.4097306,13.746505596717563
6,3.2,0.41240337,14.211114806295178
6,3.3,0.41529664,14.724240977104492
6,3.4,0.41842675,15.287695312238935
6,3.5,0.4218075,15.903429658691604
6,3.6,0.42544916,16.572530777290712
6,3.7,0.4293584,17.295947897647938
6,3.8,0.43353784,18.074088467735407
6,3.9,0.43798614,18.907230377824963
6,4.0,0.44269806,19.795424350075113
6,4.1,0.4476639,20.737820256866087
6,4.2,0.45287094,21.734444651666443
6,4.3,0.45830205,22.78350538819721
6,4.4,0.46393776,23.88449168576751
6,4.5,0.46975502,25.03506391213696
6,4.6,0.4757289,26.233668173220423
6,4.7,0.4818321,27.4774432015854
6,4.8,0.48803532,28.762902149638798
6,4.9,0.49430868,30.086908790718333
6,5.0,0.5006204,31.44397712039959
6,5.1,0.5069384,32.82888766471829
6,5.2,0.51322985,34.23480646582902
6,5.3,0.5194617,35.65403286922971
6,5.4,0.5256006,37.07737132991016
6,5.5,0.5316128,38.49407180947945
6,5.6,0.5374652,39.89290218698014
6,5.7,0.5431238,41.259580449313546
6,5.8,0.5485553,42.57982246948893
6,5.9,0.5537261,43.83696262966585
6,6.0,0.5586029,45.013531933095024
6,6.1,0.56315243,46.090637239740424
6,6.2,0.56734186,47.04892802659759
6,6.3,0.57113856,47.868199241522305
6,6.4,0.57451063,48.52873114286775
6,6.5,0.5774272,49.01161792407438
6,6.6,0.57985836,49.298807968092596
6,6.7,0.58177567,49.37447644655304
6,6.8,0.58315307,49.2263471048122
6,6.9,0.5839665,48.84454561915476
6,7.0,0.58419526,48.223288977533876
6,7.1,0.5838219,47.36795624677861
6,7.2,0.5828335,46.442096771983756
6,7.3,0.5812215,45.376050806333936
6,7.4,0.5789831,43.42399890239872
6,7.5,0.5761208,41.43293563097608
6,7.6,0.5726439,39.436517831300705
6,7.7,0.568568,37.438532925801084
6,7.8,0.5639162,35.439919925811274
6,7.9,0.55871814,33.4410214380527
6,8.0,0.55301136,31.442003591218633
6,8.1,0.54683983,29.442976404975095
6,8.2,0.5402547,27.44404839157671
6,8.3,0.5333132,25.445381257068778
6,8.4,0.5260786,23.447313945943236
6,8.5,0.51861864,21.450823806432822
6,8.6,0.51100546,19.460365444081837
6,8.7,0.5033141,17.53948982977213
6,8.8,0.49562138,16.446400664247992
6,8.9,0.48800445,15.26168925552746
6,9.0,0.48053995,14.177310467133216
6,9.1,0.47330242,13.259785184634094
