case,time,production_target,inlet_flow_rate
1,0.3,0.46082774,14.512323933549842
1,0.4,0.45711446,14.17414847004538
1,0.5,0.4536567,13.924557491887718
1,0.6,0.4504936,13.7595941311288
1,0.7,0.4476577,13.674507381684375
1,0.8,0.4451743,13.663365956016737
1,0.9,0.44306144,13.719703211195943
1,1.0,0.44132954,13.836273320265741
1,1.1,0.43998173,14.005696832350067
1,1.2,0.4390139,14.220230037518663
1,1.3,0.43841523,14.472196732210966
1,1.4,0.438169,14.75424135278461
1,1.5,0.43825263,15.058617870222735
1,1.6,0.43863907,15.37839633320731
1,1.7,0.43929756,15.70693271438871
1,1.8,0.44019392,16.03743902131148
1,1.9,0.44129255,16.36457795261699
1,2.0,0.44255656,16.682871032467908
1,2.1,0.4439488,16.987526785257625
1,2.2,0.4454332,17.2748832097109
1,2.3,0.44697547,17.541949939625518
1,2.4,0.44854367,17.786386168355214
1,2.5,0.45010927,18.007111428428317
1,2.6,0.45164815,18.204430407479858
1,2.7,0.45314068,18.379312716665503
1,2.8,0.4545727,18.534347990033034
1,2.9,0.45593598,18.673362721644168
1,3.0,0.45722863,18.80062157595105
1,3.1,0.45845538,18.929568089270983
1,3.2,0.4596276,19.25180787298631
1,3.3,0.4607638,19.41091129578495
1,3.4,0.46188927,17.474007136281095
1,3.5,0.46303576,15.489178360375979
1,3.6,0.46424145,16.059583940631647
1,3.7,0.4655501,18.05763020511468
1,3.8,0.46701053,20.057067521886022
1,3.9,0.4686757,22.056816256287348
1,4.0,0.4706014,24.05667723007731
1,4.1,0.47284544,26.056589497400104
1,4.2,0.47546598,28.05652891598718
1,4.3,0.4785202,30.05648422721119
1,4.4,0.48206264,32.05644954498906
1,4.5,0.48614362,34.056421518046704
1,4.6,0.49080783,36.05639810678699
1,4.7,0.49609226,38.056378000873835
1,4.8,0.50202507,40.05636031927923
1,4.9,0.5086243,42.05634444562002
1,5.0,0.5158963,44.056329932804346
1,5.1,0.523835,46.05631644520385
1,5.2,0.532421,48.056303722085325
1,5.3,0.5416213,50.05629155353851
1,5.4,0.5513893,52.056279763945945
1,5.5,0.5616643,54.05626820006203
1,5.6,0.5723731,56.05625672187021
1,5.7,0.5834297,58.05624519498168
1,5.8,0.5947374,60.05623348365325
1,5.9,0.60618955,62.0562214435981
1,6.0,0.61767167,64.05620891369854
1,6.1,0.6290632,66.05619570544283
1,6.2,0.64023954,68.05618158829475
1,6.3,0.6510741,70.05616626796854
1,6.4,0.66144115,72.05614935205995
1,6.5,0.6712174,74.05613029204385
1,6.6,0.6802845,76.05610827795091
1,6.7,0.6885317,78.05608202898304
1,6.8,0.69585687,80.05604932418784
1,6.9,0.7021691,82.05600575381962
1,7.0,0.7073902,84.05594035419797
1,7.1,0.71145576,86.05580942458786
1,7.2,0.71431655,84.4436230613107
1,7.3,0.71593904,82.44375259129345
1,7.4,0.71630603,80.44381702118724
1,7.5,0.7154167,78.44385983483004
1,7.6,0.7132864,76.44389193729202
1,7.7,0.7099459,74.44391771075001
1,7.8,0.7054411,72.4439393605924
1,7.9,0.6998315,70.44395815883283
1,8.0,0.6931888,68.44397491155355
1,8.1,0.68559545,66.44399016760741
1,8.2,0.6771432,64.4440043238676
1,8.3,0.6679305,62.444017683603754
1,8.4,0.658061,60.44403049168508
1,8.5,0.6476416,58.44404295770246
1,8.6,0.63678014,56.44405527278376
1,8.7,0.62558365,54.444067623520475
1,8.8,0.6141563,52.44408020546219
1,8.9,0.6025983,50.44409323851285
1,9.0,0.5910038,48.44410698719247
1,9.1,0.57945985,46.44412179045644
1,9.2,0.5680461,44.44413810956449
1,9.3,0.5568331,42.44415661094626
1,9.4,0.5458828,40.444178320984584
1,9.5,0.5352482,38.444204941336345
1,9.6,0.5249735,36.444239564936225
1,9.7,0.5150947,34.4442885567147
1,9.8,0.5056404,32.44436765558552
1,9.9,0.49663278,30.444529909479908
1,10.0,0.4880884,28.445127116908456
2,0.0,0.50666213,29.48906639176901
2,0.1,0.5091369,29.423909546640655
2,0.2,0.51219547,30.6767953425467
2,0.3,0.5158018,32.0651713026781
2,0.4,0.5199132,33.55506400923609
2,0.5,0.5244794,35.14080846426308
2,0.6,0.52944356,36.81349078398165
2,0.7,0.5347433,38.5627603610029
2,0.8,0.5403107,40.3738161727544
2,0.9,0.54607433,42.22675228192215
2,1.0,0.551959,44.10041024754307
2,1.1,0.55788815,45.97589673847517
2,1.2,0.56378484,47.833533834109936
2,1.3,0.5695724,49.647937934986665
2,1.4,0.5751767,51.38706835457161
2,1.5,0.5805266,53.01790176223881
2,1.6,0.5855553,54.510918604367816
2,1.7,0.5902016,55.83770194892295
2,1.8,0.5944105,56.969996171059336
2,1.9,0.59813356,57.88143755114982
2,2.0,0.6013302,58.550495648511045
2,2.1,0.60396755,58.95987110755392
2,2.2,0.60602,59.0965668151148
2,2.3,0.6074699,58.95086692878573
2,2.4,0.6083072,58.55358163041477
2,2.5,0.6085282,58.78874804785665
2,2.6,0.6081361,57.68692042984131
2,2.7,0.6071393,55.697111505662235
2,2.8,0.6055513,53.69973958569609
2,2.9,0.6033896,51.700884390630435
2,3.0,0.60067517,49.70152576368136
2,3.1,0.59743136,47.70194396545377
2,3.2,0.5936834,45.7022464155524
2,3.3,0.5894578,43.70248265668475
2,3.4,0.58478147,41.7026788071913
2,3.5,0.5796817,39.702850238260126
2,3.6,0.57418555,37.7030070020516
2,3.7,0.5683198,35.70315648941913
2,3.8,0.56211084,33.703304952507786
2,3.9,0.5555847,31.70345860984702
2,4.0,0.5487671,29.703624766456954
2,4.1,0.5416839,27.7038134037116
2,4.2,0.5343611,25.70404005664814
2,4.3,0.5268255,23.70433197082773
2,4.4,0.5191047,21.70474339021708
2,4.5,0.5112279,19.70540085857491
2,4.6,0.503226,17.70667572043579
2,4.7,0.49513182,15.710182548489735
2,4.8,0.48698086,13.733931854359822
2,4.9,0.47881073,13.014886462739113
2,5.0,0.47066203,11.999306379662617
2,5.1,0.46257782,10.897825167914933
2,5.2,0.45460367,9.915670628853045
2,5.3,0.4467876,9.057443463109921
2,5.4,0.4391794,8.321244114327719
2,5.5,0.43183053,7.705865631717729
2,5.6,0.4247935,7.209350845285204
2,5.7,0.41812104,6.828884652508447
2,5.8,0.41186565,6.5612976516016905
2,5.9,0.40607876,6.4028678925218845
2,6.0,0.40080997,6.349520244552734
2,6.1,0.396106,6.396691418133546
2,6.2,0.39201015,6.539875324464522
2,6.3,0.38856143,6.774426189733826
2,6.4,0.38579383,7.095725723755999
2,6.5,0.38373527,7.498939783206866
2,6.6,0.38240778,7.980062768559024
2,6.7,0.38182607,8.53454589312658
2,6.8,0.3819977,9.158563294234193
2,6.9,0.3829226,9.84841657541834
2,7.0,0.38459304,10.600802679524048
2,7.1,0.38699365,11.412738815107028
2,7.2,0.3901012,12.2812124796956
2,7.3,0.39388543,13.203908444304085
2,7.4,0.39830917,14.178472024488576
2,7.5,0.40332925,15.202989260086875
2,7.6,0.40889674,16.275267068594115
2,7.7,0.41495866,17.39392392120612
2,7.8,0.42145792,18.556739985420087
2,7.9,0.428335,19.762008487785412
2,8.0,0.43552935,21.00826912163152
2,8.1,0.44297963,22.293227191670102
2,8.2,0.4506259,23.615452263018106
2,8.3,0.45841,24.97289608447394
2,8.4,0.4662769,26.363818006364344
2,8.5,0.47417596,27.78694506084933
2,8.6,0.48206145,29.241004556638973
2,8.7,0.4898932,30.725103543032947
2,8.8,0.49763766,32.23942752755034
2,8.9,0.5052679,33.78467912433856
2,9.0,0.5127641,35.362855965816934
2,9.1,0.5201132,36.97682619143027
2,9.2,0.5273091,38.628176908403034
2,9.3,0.5343521,40.312861618231814
2,9.4,0.54124826,42.046526460771474
2,9.5,0.5480088,43.9059550407231
2,9.6,0.55464935,45.84986041816093
2,9.7,0.5611886,47.82048873215571
2,9.8,0.56764793,49.798842654463805
2,9.9,0.57404935,51.775677391636414
2,10.0,0.58041525,53.73065953603155
3,0.0,0.33881283,8.822603732661626
3,0.1,0.34211093,8.60118853283599
3,0.2,0.3455515,8.930994345587356
3,0.3,0.34905988,9.22847448986337
3,0.4,0.35256368,9.474769429912511
3,0.5,0.35599384,9.668612405934438
3,0.6,0.35928655,9.808238784291554
3,0.7,0.36238465,9.893076330809393
3,0.8,0.3652383,9.923516088244021
3,0.9,0.3678068,9.902045662351647
3,1.0,0.37005863,9.832061892593067
3,1.1,0.37197235,9.718674100714994
3,1.2,0.3735367,9.568192025880336
3,1.3,0.3747508,9.388227982855135
3,1.4,0.37562364,9.187113414992742
3,1.5,0.3761741,8.97423264838898
3,1.6,0.37642947,8.758699023133486
3,1.7,0.37642536,8.550305368544853
3,1.8,0.37620437,8.358389520013759
3,1.9,0.3758148,8.191661467537116
3,2.0,0.37530926,8.057970714392324
3,2.1,0.3747436,7.964433734786905
3,2.2,0.3741753,7.916893581330245
3,2.3,0.37366194,7.919883124001969
3,2.4,0.37325966,7.976561208065499
3,2.5,0.373022,8.088984373461926
3,2.6,0.37299845,8.257852354762184
3,2.7,0.37323308,8.48253964669929
3,2.8,0.3737635,8.761333708131112
3,2.9,0.37461978,9.091376124271761
3,3.0,0.37582392,9.469050325511885
3,3.1,0.37738883,9.889520125022496
3,3.2,0.3793181,10.347264621488673
3,3.3,0.38160598,10.836159042657442
3,3.4,0.38423714,11.349167261280995
3,3.5,0.38718694,11.878619611177877
3,3.6,0.3904223,12.41659163822861
3,3.7,0.39390206,12.954380038770745
3,3.8,0.397578,13.48294304525928
3,3.9,0.40139627,13.993215082131048
3,4.0,0.4052983,14.475691530794993
3,4.1,0.40922278,14.921391088473658
3,4.2,0.4131069,15.321408478147697
3,4.3,0.4168881,15.667545774414192
3,4.4,0.4205059,15.952710708104282
3,4.5,0.4239037,16.171264125347676
3,4.6,0.42703024,16.31913182238363
3,4.7,0.4298414,16.39452604635485
3,4.8,0.43230134,16.39779077816577
3,4.9,0.43438405,16.332145687797194
3,5.0,0.43607453,16.20368151209069
3,5.1,0.43736893,16.02061655264133
3,5.2,0.43827584,15.794414094127678
3,5.3,0.43881583,15.538222102781656
3,5.4,0.43902177,15.267416885897061
3,5.5,0.43893844,14.998773780917194
3,5.6,0.43862104,14.749179632008298
3,5.7,0.4381352,14.536640326699533
3,5.8,0.43755463,14.377607776995639
3,5.9,0.43696028,14.294355574579768
3,6.0,0.43643796,14.394487408251779
3,6.1,0.43607688,14.050278223559987
3,6.2,0.43596664,12.147347241263601
3,6.3,0.4361963,11.41822625981145
3,6.4,0.43685117,13.414232162732166
3,6.5,0.43801117,15.413291143781754
3,6.6,0.43974853,17.41290996262264
3,6.7,0.44212618,19.41271005535897
3,6.8,0.44519603,21.412587713326555
3,6.9,0.44899717,23.412504657447826
3,7.0,0.45355585,25.41244387981158
3,7.1,0.45888352,27.412396790495535
3,7.2,0.4649771,29.412358620173013
3,7.3,0.47181863,31.412326518300496
3,7.4,0.47937608,33.41229867586571
3,7.5,0.48760313,35.412273884697264
3,7.6,0.496441,37.41225130021778
3,7.7,0.5058192,39.412230306019886
3,7.8,0.51565695,41.412210432472
3,7.9,0.52586544,43.41219130533308
3,8.0,0.53634894,45.412172611597605
3,8.1,0.5470072,47.41215407539943
3,8.2,0.5577373,49.41213543967056
3,8.3,0.56843567,51.4121164507678
3,8.4,0.5789999,53.41209684401394
3,8.5,0.5893305,55.412076328350544
3,8.6,0.5993324,57.41205456814951
3,8.7,0.608917,59.41203115964477
3,8.8,0.61800236,61.41200559821378
3,8.9,0.62651503,63.41197723043657
3,9.0,0.63439023,65.41194518043615
3,9.1,0.64157283,67.41190823143165
3,9.2,0.64801687,69.4118646257444
3,9.3,0.6536862,71.41181170780129
3,9.4,0.65855396,73.41174524276208
3,9.5,0.66260237,75.41165800286566
3,9.6,0.6658219,77.41153649852917
3,9.7,0.66821074,79.41135221374822
3,9.8,0.6697742,81.41103241818823
3,9.9,0.6705235,83.41032123389725
3,10.0,0.6704756,85.40736316064987
4,0.0,0.30919853,5.817376803742683
4,0.1,0.31075394,5.485495125100659
4,0.2,0.31256914,5.76177979904372
4,0.3,0.31459224,6.018327233630274
4,0.4,0.31676883,6.245077946690639
4,0.5,0.31904292,6.4387766107370625
4,0.6,0.32135847,6.596242347821588
4,0.7,0.3236606,6.714984923719178
4,0.8,0.32589656,6.793141276266563
4,0.9,0.32801735,6.830101116525172
4,1.0,0.32997888,6.826313449505154
4,1.1,0.331743,6.783324395843722
4,1.2,0.33327857,6.703944157261189
4,1.3,0.33456272,6.592520766128871
4,1.4,0.335581,6.454168103515952
4,1.5,0.33632785,6.295044994392784
4,1.6,0.33680704,6.122351570451167
4,1.7,0.33703104,5.94346828639478
4,1.8,0.337021,5.7663562525125585
4,1.9,0.3368056,5.598598554535876
4,2.0,0.33642042,5.4476915180588
4,2.1,0.33590665,5.320433774907868
4,2.2,0.33530957,5.222634266441952
4,2.3,0.33467716,5.159119164805437
4,2.4,0.3340587,5.1336526182295135
4,2.5,0.3335031,5.148668512509319
4,2.6,0.33305758,5.205494944756293
4,2.7,0.3327663,5.3042881156922
4,2.8,0.33266914,5.4441256695413704
4,2.9,0.33280116,5.6235207582015745
4,3.0,0.3331915,5.839985280287221
4,3.1,0.3338636,6.091034202867382
4,3.2,0.33483446,6.373450507523307
4,3.3,0.3361156,6.684587668152362
4,3.4,0.33771288,7.021511858633682
4,3.5,0.3396278,7.38215045888705
4,3.6,0.34185782,7.7645734047384805
4,3.7,0.34439787,8.167949040229535
4,3.8,0.34724087,8.591837355083266
4,3.9,0.35037935,9.03711532882055
4,4.0,0.35380608,9.505298472737039
4,4.1,0.35751522,9.999034543152408
4,4.2,0.3615027,10.521595284745782
4,4.3,0.36576706,11.077342039554015
4,4.4,0.37030953,11.671223989311347
4,4.5,0.37513408,12.308835298900767
4,4.6,0.38024735,12.996406440472152
4,4.7,0.38565797,13.740358541460632
4,4.8,0.39137578,14.547238904700544
4,4.9,0.39741117,15.423832687875215
4,5.0,0.4037738,16.376611963698764
4,5.1,0.41047165,17.411920154822894
4,5.2,0.41750944,18.535314692580528
4,5.3,0.42488825,19.752764681259258
4,5.4,0.43260336,21.069748448204024
4,5.5,0.44064394,22.462626732373405
4,5.6,0.4489923,23.677701209352033
4,5.7,0.45762295,25.480573302692786
4,5.8,0.4665025,27.468976465996075
4,5.9,0.47558948,29.465350365710524
4,6.0,0.48483464,31.463537086558446
4,6.1,0.49418142,33.46237783754041
4,6.2,0.5035667,35.46150851367506
4,6.3,0.51292163,37.46077440031803
4,6.4,0.5221728,39.46009034950732
4,6.5,0.53124404,41.45939303308377
4,6.6,0.54005694,43.458615206669386
4,6.7,0.54853344,45.45765709799923
4,6.8,0.5565963,47.456325552623404
4,6.9,0.5641712,49.454144975222825
4,7.0,0.57118833,51.449525692007846
4,7.1,0.57758296,53.43326189285407
4,7.2,0.5832974,54.95582133864639
4,7.3,0.5882809,55.5163263196602
4,7.4,0.59249187,56.185151507916736
4,7.5,0.595897,56.641058429766005
4,7.6,0.5984728,58.24357192256957
4,7.7,0.6002047,57.47289253084291
4,7.8,0.60108817,55.4783637345274
4,7.9,0.6011274,53.479818074014226
4,8.0,0.60033554,51.48046311979326
4,8.1,0.5987342,49.480828990923406
4,8.2,0.5963524,47.48106987619927
4,8.3,0.59322625,45.481245580829246
4,8.4,0.5893984,43.481383956339016
4,8.5,0.58491623,41.481499828868515
4,8.6,0.57983214,39.48160203243951
4,8.7,0.57420224,37.481696452905986
4,8.8,0.56808525,35.48178754612868
4,8.9,0.5615427,33.48187924378032
4,9.0,0.55463713,31.48197566468643
4,9.1,0.5474322,29.482081916992907
4,9.2,0.53999203,27.482205347030085
4,9.3,0.5323806,25.482357961389113
4,9.4,0.5246614,23.48256193649161
4,9.5,0.516897,21.482864299374242
4,9.6,0.50914913,19.483384864877504
4,9.7,0.5014783,17.484529540943637
4,9.8,0.49394357,15.488695672148731
4,9.9,0.4866025,14.078087084867317
4,10.0,0.4795112,14.361478841784699
5,0.0,0.6147772,70.48189064605877
5,0.1,0.620162,70.45626030858878
5,0.2,0.6253307,72.35348128662427
5,0.3,0.63024235,74.29541104329901
5,0.4,0.63485914,76.23833099153559
5,0.5,0.63914835,78.15775272582249
5,0.6,0.6430816,79.99826776855053
5,0.7,0.6466366,81.60286584654649
5,0.8,0.6497966,82.88059741484261
5,0.9,0.65255153,83.94111978013346
5,1.0,0.6548972,84.78797090761338
5,1.1,0.6568361,85.40383491790736
5,1.2,0.658377,85.7916640097127
5,1.3,0.6595347,85.9634715281733
5,1.4,0.6603296,85.93630543472877
5,1.5,0.6607876,85.7324068609684
5,1.6,0.6609392,85.37753031905169
5,1.7,0.66081965,84.90151278515465
5,1.8,0.66046727,84.33483154026811
5,1.9,0.659924,83.71070659713126
5,2.0,0.6592338,83.06138431093953
5,2.1,0.6584425,82.41888878960458
5,2.2,0.65759706,81.81593600700386
5,2.3,0.6567448,81.30975407094883
5,2.4,0.6559327,80.98542982881169
5,2.5,0.6552067,79.90367535620616
5,2.6,0.65461147,78.06462932817261
5,2.7,0.6541892,78.67222828298097
5,2.8,0.6539797,80.65992992930104
5,2.9,0.6540193,82.65649926987842
5,3.0,0.6543405,84.65496656838269
5,3.1,0.6549719,86.6541054928951
5,3.2,0.65593725,88.65354959328896
5,3.3,0.65725565,90.65315515307495
5,3.4,0.658941,92.65285524578906
5,3.5,0.66100156,94.65261470175535
5,3.6,0.6634404,96.65241325824908
5,3.7,0.66625506,98.65223832227373
5,3.8,0.66943717,100.6520815127138
5,3.9,0.6729731,102.65193685066139
5,4.0,0.67684364,104.65179971978897
5,4.1,0.6810248,106.65166619070664
5,4.2,0.685487,108.65153248536868
5,4.3,0.69019616,110.6513944056911
5,4.4,0.69511396,112.65124648043884
5,4.5,0.700198,114.6510802672409
5,4.6,0.70540184,116.65088001126016
5,4.7,0.71067613,118.65060763220322
5,4.8,0.7159684,120.65011288783508
5,4.9,0.7212237,120.45726147009137
5,5.0,0.7263852,118.45766658569657
5,5.1,0.73139447,116.4578497690943
5,5.2,0.7361918,114.45796068203808
5,5.3,0.74071705,112.45803664486648
5,5.4,0.74491006,110.45809246880168
5,5.5,0.74871105,108.45813545964313
5,5.6,0.75206125,106.45816971472358
5,5.7,0.7549037,104.45819773683918
5,5.8,0.75718343,102.45822115148341
5,5.9,0.75884867,100.45824106462423
5,6.0,0.75985104,98.45825825690984
5,6.1,0.7601466,96.45827329613313
5,6.2,0.75969636,94.4582866057805
5,6.3,0.7584669,92.45829850859438
5,6.4,0.7564311,90.45830925523582
5,6.5,0.753569,88.45831904370928
5,6.6,0.7498683,86.4583280328692
5,6.7,0.74532443,84.45833635202794
5,6.8,0.73994166,82.45834410793336
5,6.9,0.7337332,80.4583513899335
5,7.0,0.7267213,78.45835827387252
5,7.1,0.7189373,76.45836482508564
5,7.2,0.71042216,74.4583711007491
5,7.3,0.7012255,72.45837715176687
5,7.4,0.6914061,70.45838302432811
5,7.5,0.68103045,68.45838876123669
5,7.6,0.6701733,66.45839440309413
5,7.7,0.65891594,64.45839998940441
5,7.8,0.6473457,62.45840555966627
5,7.9,0.6355549,60.458411154518295
5,8.0,0.62364006,58.45841681701253
5,8.1,0.61169994,56.45842259410935
5,8.2,0.599835,54.458428538518255
5,8.3,0.5881459,52.458434711057315
5,8.4,0.57673216,50.45844118378472
5,8.5,0.5656908,48.458448044284104
5,8.6,0.5551151,46.458455401698956
5,8.7,0.5450935,44.4584633954693
5,8.8,0.535708,42.458472208351324
5,8.9,0.52703375,40.45848208643254
5,9.0,0.51913744,38.45849337098306
5,9.1,0.51207674,36.45850655119347
5,9.2,0.5058994,34.458522355632645
5,9.3,0.5006429,32.458541919881824
5,9.4,0.49633333,30.4585671153135
5,9.5,0.49298596,28.45860125121788
5,9.6,0.49060386,26.458650749916107
5,9.7,0.48917937,24.458729796368868
5,9.8,0.48869282,22.45887645309345
5,9.9,0.48911378,20.459233359100057
5,10.0,0.490401,18.460947528830417
6,0.0,0.47291154,22.469439259865304
6,0.1,0.4749737,22.383162570493525
6,0.2,0.47705847,22.752097110379346
6,0.3,0.47915593,23.134782601055395
6,0.4,0.48125342,23.50824814326138
6,0.5,0.4833368,23.870758454982184
6,0.6,0.48539093,24.218554993494532
6,0.7,0.4874004,24.548170403208648
6,0.8,0.48935086,24.85744494754258
6,0.9,0.4912292,25.144592410834726
6,1.0,0.49302515,25.409794784753114
6,1.1,0.49473158,25.654150508148398
6,1.2,0.4963449,25.879874406693872
6,1.3,0.49786603,26.091049099341266
6,1.4,0.49930027,26.292646191181397
6,1.5,0.5006577,26.49106767661861
6,1.6,0.5019526,26.69320133181746
6,1.7,0.5032041,26.907649338979688
6,1.8,0.50443494,27.142776746937532
6,1.9,0.5056713,27.40764202315636
6,2.0,0.5069421,27.71142288016745
6,2.1,0.50827825,28.063218245275177
6,2.2,0.5097116,28.471613845489554
6,2.3,0.51127434,28.945016803942693
6,2.4,0.5129978,29.49092092283101
6,2.5,0.5149116,30.116098311469635
6,2.6,0.5170427,30.826399285328137
6,2.7,0.5194148,31.626943912581257
6,2.8,0.522047,32.52122700306722
6,2.9,0.5249537,33.512191705320966
6,3.0,0.5281438,34.60137219623654
6,3.1,0.53161997,35.788686039532124
6,3.2,0.5353785,37.07278948709603
6,3.3,0.5394092,38.4508157992841
6,3.4,0.5436949,39.91786595561125
6,3.5,0.548212,41.46761675922817
6,3.6,0.55293024,43.091329564751916
6,3.7,0.55781335,44.7770631185549
6,3.8,0.5628189,46.50888317949942
6,3.9,0.5678999,48.268540193114305
6,4.0,0.57300436,50.036400905466465
6,4.1,0.57807696,51.791638415976514
6,4.2,0.58305925,53.51003485023656
6,4.3,0.5878911,55.16245259707563
6,4.4,0.59251136,56.715433716048125
6,4.5,0.5968593,58.13466088325646
6,4.6,0.60087496,59.38619244053725
6,4.7,0.60450095,60.43719201300599
6,4.8,0.6076832,61.25255462033301
6,4.9,0.6103717,61.78511279951057
6,5.0,0.61252165,62.1875446529045
6,5.1,0.6140943,63.53217408622516
6,5.2,0.61505735,63.01216192746381
6,5.3,0.6153859,61.02986329502192
6,5.4,0.6150628,59.034450259647755
6,5.5,0.61407876,57.03644704249596
6,5.6,0.612433,55.037563045573464
6,5.7,0.6101328,53.03828857018844
6,5.8,0.6071937,51.038811700712905
6,5.9,0.603639,49.039219176510116
6,6.0,0.5994999,47.03955669952337
6,6.1,0.59481424,45.03985114275247
6,6.2,0.58962715,43.04012006530883
6,6.3,0.583989,41.0403763706979
6,6.4,0.57795566,39.040630979745266
6,6.5,0.571587,37.04089477549073
6,6.6,0.56494695,35.04118058621726
6,6.7,0.5581019,33.04150601785907
6,6.8,0.5511199,31.041898615940628
6,6.9,0.5440702,29.04240698495
6,7.0,0.5370219,27.043128620622053
6,7.1,0.5300432,25.044293284372404
6,7.2,0.52320105,23.046585963662146
6,7.3,0.51655954,21.05308011077017
6,7.4,0.51018,19.102649980956524
6,7.5,0.50411946,19.40575546138182
6,7.6,0.4984309,19.018368364616116
6,7.7,0.49316204,18.46968813389793
6,7.8,0.4883551,18.066008885359523
6,7.9,0.48404628,17.805528035193973
6,8.0,0.48026568,17.676883871456926
6,8.1,0.47703686,17.670940873800514
6,8.2,0.47437656,17.778711205080327
6,8.3,0.47229493,17.991737245080664
6,8.4,0.47079566,18.30199864486777
6,8.5,0.46987557,18.70132377285965
6,8.6,0.4695253,19.182356705047724
6,8.7,0.4697294,19.73793437383556
6,8.8,0.4704669,20.361410520924892
6,8.9,0.47171158,21.046267531307986
6,9.0,0.4734325,21.78622255954282
6,9.1,0.47559455,22.57513713860458
6,9.2,0.4781591,23.407032147516944
