case,time,production_target,inlet_flow_rate
2,5.4,0.4836894,24.602606656745845
2,5.5,0.4868562,25.574349717918192
2,5.6,0.49038205,26.599122190350304
2,5.7,0.49423146,27.67484427803611
2,5.8,0.49836856,28.799272973208705
2,5.9,0.5027572,29.969859377888106
2,6.0,0.5073614,31.18395625783533
2,6.1,0.51214504,32.43805811223646
2,6.2,0.51707214,33.72813796590521
2,6.3,0.5221066,35.0490125866205
2,6.4,0.5272118,36.394026253559815
2,6.5,0.5323508,37.75534966128111
2,6.6,0.53748584,39.12321553300722
2,6.7,0.5425781,40.485900938346916
2,6.8,0.5475878,41.82983336162141
2,6.9,0.55247366,43.13895065761397
2,7.0,0.5571933,44.39529331036825
2,7.1,0.5617027,45.578272609729154
2,7.2,0.56595695,46.665914362733325
2,7.3,0.56991035,47.63459372239397
2,7.4,0.573516,48.45878567050355
2,7.5,0.5767277,49.114184549942266
2,7.6,0.579499,49.57311206364486
2,7.7,0.58178484,49.79692477170915
2,7.8,0.583542,49.90338674295239
2,7.9,0.5847295,51.12449061153743
2,8.0,0.5853098,50.37090500174283
2,8.1,0.58525,48.385294403868194
2,8.2,0.5845215,46.389054123124204
2,8.3,0.58310145,44.390692712506464
2,8.4,0.5809738,42.39160733455855
2,8.5,0.5781295,40.39220072201916
2,8.6,0.5745665,38.392627744100366
2,8.7,0.57029134,36.39295993100164
2,8.8,0.56531847,34.39323504260203
2,8.9,0.5596709,32.39347537894599
2,9.0,0.5533797,30.39369566311413
2,9.1,0.5464843,28.393906958376043
2,9.2,0.539032,26.394119014997358
2,9.3,0.5310771,24.39434216604462
2,9.4,0.5226812,22.394589600780797
2,9.5,0.51391107,20.3948812256042
2,9.6,0.50483924,18.39525200647261
2,9.7,0.49554163,16.39577387853168
2,9.8,0.48609754,14.396628157049282
2,9.9,0.4765879,12.398446980826083
2,10.0,0.4670943,10.405684148796341
3,0.0,0.4215308,1.1555859367593724
3,0.1,0.41333434,0.0021640520600967107
3,0.2,0.40437976,0.0005255226195654113
3,0.3,0.39475846,0.00026401651364090927
3,0.4,0.3845721,0.00016699047307068058
3,0.5,0.37393093,0.00011942175171264868
3,0.6,0.36295354,9.246835993989482e-05
3,0.7,0.3517648,7.5825654714307e-05
3,0.8,0.34049428,6.50120355858167e-05
3,0.9,0.3292749,5.781907736817955e-05
3,1.0,0.31824136,5.3067097366716745e-05
3,1.1,0.30752826,5.009890857491941e-05
3,1.2,0.29726836,4.855292399274006e-05
3,1.3,0.28759107,4.825735296908811e-05
3,1.4,0.27862048,4.918533675958545e-05
3,1.5,0.27047414,5.144905850903186e-05
3,1.6,0.26326114,5.533007104260522e-05
3,1.7,0.25708133,6.136103881961432e-05
3,1.8,0.2520234,7.050326905592264e-05
3,1.9,0.2481642,8.453664410419841e-05
3,2.0,0.24556759,0.00010698422838908475
3,2.1,0.2442838,0.0001455954773125837
3,2.2,0.2443485,0.00022033448961257082
3,2.3,0.2457825,0.00039730722551885745
3,2.4,0.24859169,0.05340584186655206
3,2.5,0.25276643,2.0523593185000975
3,2.6,0.25828195,4.051393568418051
3,2.7,0.26509863,6.0500044394620485
3,2.8,0.2731623,8.047101008780945
3,2.9,0.28240466,10.036086948840135
3,3.0,0.2927445,11.426442825346909
3,3.1,0.30408832,12.20686611437614
3,3.2,0.31633145,13.579977453418836
3,3.3,0.32935983,15.040085675387976
3,3.4,0.3430508,16.565429768502877
3,3.5,0.3572752,18.15928160114922
3,3.6,0.37189892,19.816672540146754
3,3.7,0.38678485,21.54620252736029
3,3.8,0.40179485,23.388338179653935
3,3.9,0.4167917,25.31503092781909
3,4.0,0.4316413,27.275702057521624
3,4.1,0.4462144,29.2492803865411
3,4.2,0.4603889,31.22756846395679
3,4.3,0.4740517,33.206190069148796
3,4.4,0.48710033,35.181041014900174
3,4.5,0.49944445,37.145097021983304
3,4.6,0.5110075,39.08044305423163
3,4.7,0.5217273,40.93177307200178
3,4.8,0.53155756,42.58982814207195
3,4.9,0.5404674,44.05774712453353
3,5.0,0.548442,45.36277692511551
3,5.1,0.55548245,46.47805788506139
3,5.2,0.5616046,47.38684537345686
3,5.3,0.5668387,48.088232092475856
3,5.4,0.5712274,48.5888039058829
3,5.5,0.5748248,48.902784626523264
3,5.6,0.5776945,49.05045317187807
3,5.7,0.5799073,49.05635930549036
3,5.8,0.58153915,48.94806100272575
3,5.9,0.582669,48.754392504387816
3,6.0,0.5833768,48.503989601111996
3,6.1,0.5837409,48.22296531888038
3,6.2,0.583836,47.934194499991236
3,6.3,0.58373165,47.65700415612768
3,6.4,0.5834906,47.40617427996343
3,6.5,0.58316696,47.1910512082977
3,6.6,0.58280575,47.016871146060545
3,6.7,0.5824418,46.883841635249624
3,6.8,0.5820996,46.78817736324457
3,6.9,0.58179325,46.72231377511487
3,7.0,0.5815265,46.67514439690394
3,7.1,0.5812939,46.63363434675853
3,7.2,0.5810812,46.5822319295626
3,7.3,0.58086646,46.50404453906454
3,7.4,0.5806217,46.38204299708697
3,7.5,0.580314,46.19893179763131
3,7.6,0.579907,45.938160159615336
3,7.7,0.57936233,45.58452349767096
3,7.8,0.57864136,45.125234579296226
3,7.9,0.57770634,44.54982656601014
3,8.0,0.5765215,43.850668125443775
3,8.1,0.5750545,43.02393097402225
3,8.2,0.5732772,42.069216396602954
3,8.3,0.5711663,40.989584714029704
3,8.4,0.5687038,39.79145813511576
3,8.5,0.5658774,38.48459296792432
3,8.6,0.562681,37.0817836658571
3,8.7,0.55911386,35.59731867270237
3,8.8,0.55518043,34.0473470746002
3,8.9,0.55089104,32.44949458479264
3,9.0,0.5462596,30.820439004392707
3,9.1,0.5413044,29.17688284698434
3,9.2,0.5360468,27.53439140037917
3,9.3,0.53051096,25.907435093710095
3,9.4,0.5247223,24.308665316905493
3,9.5,0.51870763,22.749388594405513
3,9.6,0.5124941,21.238801412288296
3,9.7,0.5061085,19.783727602866794
3,9.8,0.49957687,18.387601775559933
3,9.9,0.49292395,17.050542480252933
3,10.0,0.48617303,15.836335068883173
4,0.0,0.38401803,10.752800943355068
4,0.1,0.3855422,10.570855306569223
4,0.2,0.38744673,11.04837524365734
4,0.3,0.38966447,11.510820388630767
4,0.4,0.3921206,11.938644281313147
4,0.5,0.39473426,12.320846079817896
4,0.6,0.3974204,12.645707310631364
4,0.7,0.40009218,12.902505986062453
4,0.8,0.40266272,13.081273526589042
4,0.9,0.40504748,13.173702607221191
4,1.0,0.40716603,13.173068436363506
4,1.1,0.40894437,13.075198299857977
4,1.2,0.41031632,12.878153133510565
4,1.3,0.4112253,12.583019368592995
4,1.4,0.4116258,12.194043083749918
4,1.5,0.41148433,11.7184391724306
4,1.6,0.41078004,11.166223743854259
4,1.7,0.4095056,10.550431850147556
4,1.8,0.40766683,9.885851086424243
4,1.9,0.40528318,9.189466448272533
4,2.0,0.40238708,8.479093176715917
4,2.1,0.39902303,7.772674459129869
4,2.2,0.39524686,7.087965710672904
4,2.3,0.3911245,6.4416864540485745
4,2.4,0.38673073,5.8491297204888175
4,2.5,0.3821475,5.323517264196811
4,2.6,0.37746224,4.875807747458298
4,2.7,0.3727659,4.514402227100618
4,2.8,0.36815155,4.245638608273744
4,2.9,0.3637123,4.073340773290892
4,3.0,0.35953933,3.9990616042686176
4,3.1,0.3557203,4.022592281646563
4,3.2,0.35233772,4.142138753144893
4,3.3,0.34946692,4.354195192570278
4,3.4,0.34717536,4.6547797987083825
4,3.5,0.34552073,5.03862175801021
4,3.6,0.3445506,5.500459012635864
4,3.7,0.34430087,6.034147972697764
4,3.8,0.344796,6.634036070486037
4,3.9,0.34604794,7.293909870243484
4,4.0,0.3480572,8.008567006467187
4,4.1,0.35081193,8.772147972910936
4,4.2,0.35428917,9.579656607408838
4,4.3,0.35845542,10.426290479380386
4,4.4,0.36326745,11.30743536884806
4,4.5,0.36867374,12.218995439524834
4,4.6,0.37461555,13.15693465153518
4,4.7,0.38102835,14.117401686476361
4,4.8,0.38784346,15.096789052541109
4,4.9,0.3949896,16.091581402547718
4,5.0,0.40239438,17.098252033552566
4,5.1,0.4099856,18.11309601367381
4,5.2,0.41769314,19.132803470174505
4,5.3,0.42544985,20.15371743143285
4,5.4,0.43319276,21.17223667864568
4,5.5,0.44086418,22.184953877179392
4,5.6,0.44841257,23.18870377522975
4,5.7,0.4557927,24.180164607568216
4,5.8,0.46296662,25.15690436065735
4,5.9,0.4699034,26.116540292942833
4,6.0,0.47657934,27.057423475784823
4,6.1,0.48297775,27.97849753207126
4,6.2,0.48908857,28.879335183816497
4,6.3,0.49490803,29.76033695493684
4,6.4,0.5004377,30.6221908482695
4,6.5,0.50568426,31.46665988506778
4,6.6,0.5106586,32.29591862704688
4,6.7,0.51537514,33.112681884311876
4,6.8,0.5198505,33.919351120095314
4,6.9,0.52410334,34.71913594279301
4,7.0,0.52815336,35.515012205528464
4,7.1,0.53202033,36.30946864598967
4,7.2,0.53572357,37.10478886010959
4,7.3,0.5392813,37.90270171482686
4,7.4,0.54270995,38.70407758849922
4,7.5,0.5460236,39.50883322827303
4,7.6,0.54923373,40.316081535050024
4,7.7,0.5523485,41.123348172295046
4,7.8,0.55537266,41.92710199998554
4,7.9,0.5583077,42.72293490151473
4,8.0,0.56115097,43.50412861679496
4,8.1,0.5638964,44.26343744500548
4,8.2,0.5665342,44.991868090063875
4,8.3,0.5690512,45.679368185228924
4,8.4,0.571431,46.31464793354883
4,8.5,0.5736544,46.88560972791501
4,8.6,0.5756999,47.37963668023889
4,8.7,0.57754433,47.78400544850701
4,8.8,0.5791629,48.08539491440643
4,8.9,0.5805306,48.27201919336701
4,9.0,0.58162206,48.332086827816546
4,9.1,0.58241314,48.256497559849656
4,9.2,0.5828808,48.0371006590741
4,9.3,0.58300406,47.66848670240584
4,9.4,0.58276504,47.14863447126024
4,9.5,0.582149,46.477933688816094
4,9.6,0.58114547,45.66083669995788
4,9.7,0.57974815,44.704470187975254
4,9.8,0.57795596,43.61895510138061
4,9.9,0.57577294,42.41262928859357
4,10.0,0.573209,41.15421761683247
5,0.0,0.6167822,53.69488754232505
5,0.1,0.6124812,53.66033021752789
5,0.2,0.6082017,51.980267677586525
5,0.3,0.60396504,50.2916582049536
5,0.4,0.59979534,48.70775601008573
5,0.5,0.59571904,47.250453677287254
5,0.6,0.5917648,45.918477340136796
5,0.7,0.5879624,44.71587337830954
5,0.8,0.584342,43.647605747393015
5,0.9,0.58093363,42.71731441605941
5,1.0,0.5777661,41.92666981750891
5,1.1,0.57486594,41.275385888468584
5,1.2,0.5722569,40.76194883157151
5,1.3,0.569959,40.38304220028158
5,1.4,0.5679878,40.13376175218504
5,1.5,0.5663544,40.008576198984564
5,1.6,0.56506485,40.00058727050498
5,1.7,0.5641202,40.10228064678446
5,1.8,0.5635165,40.305481937687894
5,1.9,0.56324553,40.602306609383554
5,2.0,0.5632948,40.984286440127676
5,2.1,0.5636487,41.44383586765224
5,2.2,0.5642886,41.973037554275045
5,2.3,0.56519425,42.56534877725988
5,2.4,0.56634444,43.21489046699456
5,2.5,0.56771755,43.916388929552376
5,2.6,0.5692925,44.66583573015356
5,2.7,0.57104933,45.46021778623236
5,2.8,0.5729696,46.297413455884005
5,2.9,0.5750368,47.1763165762983
5,3.0,0.57723635,48.09639918635308
5,3.1,0.57955563,49.05770879289899
5,3.2,0.5819832,50.05980360380701
5,3.3,0.5845095,51.10348667130501
5,3.4,0.58712494,52.18737987540483
5,3.5,0.58982015,53.310168687372595
5,3.6,0.59258467,54.46851299258173
5,3.7,0.59540683,55.65797238591238
5,3.8,0.5982719,56.87049095501943
5,3.9,0.60116255,58.09712422030672
5,4.0,0.6040576,59.32624681735319
5,4.1,0.60693175,60.51869678226715
5,4.2,0.6097553,61.36913736888523
5,4.3,0.612494,62.77122852911708
5,4.4,0.61510956,64.74467561172673
5,4.5,0.6175597,66.73615033396977
5,4.6,0.61979854,68.73003732387009
5,4.7,0.6217777,68.84294214065102
5,4.8,0.6234474,66.84442220772425
5,4.9,0.6247568,64.8448824662783
5,5.0,0.6256556,62.845096673948504
5,5.1,0.6260952,60.84521799896779
5,5.2,0.6260297,58.84529552719514
5,5.3,0.625417,56.84534934925499
5,5.4,0.6242201,54.84538906657639
5,5.5,0.6224076,52.84541979570124
5,5.6,0.619955,50.84544449510485
5,5.7,0.6168445,48.84546498882182
5,5.8,0.6130663,46.845482462262545
5,5.9,0.6086183,44.845497721363536
5,6.0,0.60350597,42.845511336820515
5,6.1,0.5977431,40.845523728806526
5,6.2,0.5913502,38.84553521925003
5,6.3,0.5843555,36.845546065763926
5,6.4,0.5767929,34.8455564849648
5,6.5,0.568703,32.84556666976905
5,6.6,0.5601312,30.84557680360798
5,6.7,0.5511275,28.845587073809195
5,6.8,0.54174596,26.845597686247547
5,6.9,0.5320437,24.845608883844427
5,7.0,0.5220807,22.845620972789796
5,7.1,0.5119194,20.845634363140817
5,7.2,0.5016234,18.845649636354484
5,7.3,0.49125826,16.84566766530586
5,7.4,0.48089024,14.84568984288713
5,7.5,0.4705866,12.845718554038763
5,7.6,0.46041527,10.845758253027284
5,7.7,0.45044425,8.845818267926475
5,7.8,0.44074193,6.845921583738173
5,7.9,0.43137637,4.846141496353857
5,8.0,0.4224156,2.846866612006475
5,8.1,0.4139266,1.1502548230826333
5,8.2,0.4059752,3.1428538552368726
5,8.3,0.39862582,4.858825829448098
5,8.4,0.39194047,4.418278932820354
5,8.5,0.38597813,4.509121868036282
5,8.6,0.38079464,4.731776096460298
5,8.7,0.37644106,5.0639653605209665
5,8.8,0.37296337,5.500698926499161
5,8.9,0.37040174,6.037186615217358
5,9.0,0.3687896,6.669216560440773
5,9.1,0.36815274,7.393208003899443
5,9.2,0.36850914,8.206789735149531
5,9.3,0.3698682,9.108270920700077
5,9.4,0.37223,10.096578612765633
5,9.5,0.37558565,11.17205604443926
5,9.6,0.37991694,12.335788306085043
5,9.7,0.38519618,13.589567172806756
5,9.8,0.39138672,14.937171545564171
5,9.9,0.39844328,16.38780745724217
5,10.0,0.40631253,17.904863358465445
6,0.0,0.59472597,54.19513119091457
6,0.1,0.59608585,54.160919186608496
6,0.2,0.59770817,55.086413698259626
6,0.3,0.59956867,56.14721573535041
6,0.4,0.60163796,57.26500401072914
6,0.5,0.6038823,58.427885303324935
6,0.6,0.60626423,59.62034005012682
6,0.7,0.60874397,60.82477182950677
6,0.8,0.61128056,62.02300792374449
6,0.9,0.6138321,63.19587839037822
6,1.0,0.6163578,64.3253888786875
6,1.1,0.6188182,65.39351473778932
6,1.2,0.6211763,66.38340729571762
6,1.3,0.62339807,67.27946462785401
6,1.4,0.6254534,68.06842247239923
6,1.5,0.6273166,68.73945180448686
6,1.6,0.62896645,69.28399051993141
6,1.7,0.63038677,69.69682637894408
6,1.8,0.6315663,69.9755700714327
6,1.9,0.63249874,70.12103045042373
6,2.0,0.633183,70.13764151677587
6,2.1,0.63362235,70.03187396570536
6,2.2,0.6338247,69.81352740709501
6,2.3,0.6338017,69.4938898632772
6,2.4,0.6335684,69.08603100600986
6,2.5,0.63314295,68.60445547710228
6,2.6,0.63254535,68.06331548928037
6,2.7,0.63179755,67.4776404982606
6,2.8,0.630922,66.8608739071136
6,2.9,0.62994134,66.22573006086395
6,3.0,0.6288774,65.58302180088413
6,3.1,0.6277508,64.94192298167266
6,3.2,0.6265795,64.30825715613042
6,3.3,0.6253786,63.685775041243915
6,3.4,0.6241597,63.07550203109678
6,3.5,0.6229299,62.47505709882193
6,3.6,0.62169135,61.87880098659149
6,3.7,0.6204411,61.269552326082724
6,3.8,0.61917084,60.60767134051773
6,3.9,0.6178659,60.310447712963764
6,4.0,0.6165069,61.912346609237545
6,4.1,0.61506796,60.21304832847366
6,4.2,0.6135187,58.22245651772038
6,4.3,0.61182404,56.22512639560376
6,4.4,0.6099448,54.22630196089138
6,4.5,0.60783917,52.22694438932431
6,4.6,0.60546315,50.22734491158866
6,4.7,0.60277194,48.22761814177541
6,4.8,0.5997213,46.22781730478931
6,4.9,0.59626836,44.2279701533173
6,5.0,0.59237343,42.22809246910584
6,5.1,0.5880009,40.22819386292708
6,5.2,0.58312035,38.2282805317306
6,5.3,0.57770807,36.22835667923502
6,5.4,0.57174736,34.22842529916489
6,5.5,0.5652298,32.22848863477629
6,5.6,0.5581553,30.22854846644117
6,5.7,0.55053306,28.22860630677317
6,5.8,0.5423809,26.228663548934733
6,5.9,0.5337258,24.22872159902241
6,6.0,0.52460325,22.228782019486744
6,6.1,0.5150568,20.228846716671157
6,6.2,0.5051372,18.22891822550123
6,6.3,0.49490198,16.229000192532624
6,6.4,0.48441407,14.229098273761792
6,6.5,0.4737409,12.229221959306376
6,6.6,0.46295345,10.229388679005954
6,6.7,0.45212483,8.229634308055832
6,6.8,0.44132963,6.230045220360954
6,6.9,0.43064252,4.230885579766434
6,7.0,0.4201375,2.233399803736724
6,7.1,0.4098869,0.2582538172342114
6,7.2,0.39996055,1.8987582702280692
6,7.3,0.39042544,1.9598433511039914
6,7.4,0.3813444,1.6274963079826168
6,7.5,0.37277627,1.4290268851697594
6,7.6,0.36477494,1.3433580040452364
6,7.7,0.3573894,1.3574271818358588
6,7.8,0.35066295,1.4611982398331718
6,7.9,0.34463346,1.6457446836620495
6,8.0,0.3393324,1.902214598831496
6,8.1,0.3347852,2.2228277605931086
6,8.2,0.3310107,2.6002180181856653
6,8.3,0.328021,3.027682566088405
6,8.4,0.32582137,3.499151762734751
6,8.5,0.32440963,4.008706348588257
6,8.6,0.3237767,4.5513219291868285
6,8.7,0.32390594,5.1218707811257005
6,8.8,0.3247732,5.715488599861891
